view_history,rt,typeoftrial,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ID,stimulus,response,novel,valence,correct,cue,target,prime,correct_key,age,gender,education,question_order,race,hispanic,dominant_hand,alert_time,english
,,fixation,html-keyboard-response,249,228428,0.0-4.0-0.15,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,+,null,,,,,,,,,,,,,,,,
,,image,image-keyboard-response,250,228934,0.0-4.0-1.15,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,,prime,image-keyboard-response,251,229444,0.0-4.0-2.15,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,905,target,image-keyboard-response,252,230354,0.0-4.0-3.15,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,a,,,false,,horse,nuppical,L,,,,,,,,,
,,feedback,html-keyboard-response,253,231360,0.0-4.0-4.15-0.15,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,<br>Too slow! <br><br> Please try to respond faster.,null,,,,,,,,,,,,,,,,
,,fixation,html-keyboard-response,254,231669,0.0-4.0-0.16,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,+,null,,,,,,,,,,,,,,,,
,,image,image-keyboard-response,255,232177,0.0-4.0-1.16,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,,prime,image-keyboard-response,256,232686,0.0-4.0-2.16,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,1645,target,image-keyboard-response,257,234339,0.0-4.0-3.16,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,l,,,false,,apple,geck,A,,,,,,,,,
,,feedback,html-keyboard-response,258,235346,0.0-4.0-4.16-0.16,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,<br>Too slow! <br><br> Please try to respond faster.,null,,,,,,,,,,,,,,,,
,,fixation,html-keyboard-response,259,235655,0.0-4.0-0.17,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,+,null,,,,,,,,,,,,,,,,
,,image,image-keyboard-response,260,236167,0.0-4.0-1.17,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,,prime,image-keyboard-response,261,236676,0.0-4.0-2.17,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,587,target,image-keyboard-response,262,237270,0.0-4.0-3.17,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,a,,,false,,horse,geck,L,,,,,,,,,
,,fixation,html-keyboard-response,263,237577,0.0-4.0-0.18,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,+,null,,,,,,,,,,,,,,,,
,,image,image-keyboard-response,264,238086,0.0-4.0-1.18,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,,prime,image-keyboard-response,265,238595,0.0-4.0-2.18,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,1808,target,image-keyboard-response,266,240411,0.0-4.0-3.18,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,l,,,false,,apple,dodish,A,,,,,,,,,
,,feedback,html-keyboard-response,267,241417,0.0-4.0-4.18-0.18,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,<br>Too slow! <br><br> Please try to respond faster.,null,,,,,,,,,,,,,,,,
,,fixation,html-keyboard-response,268,241727,0.0-4.0-0.19,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,+,null,,,,,,,,,,,,,,,,
,,image,image-keyboard-response,269,242235,0.0-4.0-1.19,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,,prime,image-keyboard-response,270,242745,0.0-4.0-2.19,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,26,target,image-keyboard-response,271,242779,0.0-4.0-3.19,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,l,,,true,,horse,mipp,L,,,,,,,,,
,,fixation,html-keyboard-response,272,243087,0.0-4.0-0.20,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,+,null,,,,,,,,,,,,,,,,
,,image,image-keyboard-response,273,243597,0.0-4.0-1.20,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,,prime,image-keyboard-response,274,244105,0.0-4.0-2.20,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,293,target,image-keyboard-response,275,244406,0.0-4.0-3.20,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,a,,,true,,apple,foobly,A,,,,,,,,,
,,fixation,html-keyboard-response,276,244713,0.0-4.0-0.21,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,+,null,,,,,,,,,,,,,,,,
,,image,image-keyboard-response,277,245222,0.0-4.0-1.21,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,horseapple2.png,null,,,,,,,,,,,,,,,,
,,prime,image-keyboard-response,278,245729,0.0-4.0-2.21,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,horseapple2.png,null,,,,,,,,,,,,,,,,
,24,target,image-keyboard-response,279,245763,0.0-4.0-3.21,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,horseapple2.png,a,,,true,,horse,dodish,A,,,,,,,,,
,,fixation,html-keyboard-response,280,246069,0.0-4.0-0.22,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,+,null,,,,,,,,,,,,,,,,
,,image,image-keyboard-response,281,246578,0.0-4.0-1.22,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,horseapple2.png,null,,,,,,,,,,,,,,,,
,,prime,image-keyboard-response,282,247087,0.0-4.0-2.22,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,horseapple2.png,null,,,,,,,,,,,,,,,,
,163,target,image-keyboard-response,283,247257,0.0-4.0-3.22,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,horseapple2.png,a,,,true,,horse,boff,A,,,,,,,,,
,,fixation,html-keyboard-response,284,247565,0.0-4.0-0.23,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,+,null,,,,,,,,,,,,,,,,
,,image,image-keyboard-response,285,248075,0.0-4.0-1.23,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,,prime,image-keyboard-response,286,248583,0.0-4.0-2.23,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,0,target,image-keyboard-response,287,248592,0.0-4.0-3.23,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,l,,,false,,apple,mipp,A,,,,,,,,,
,,fixation,html-keyboard-response,288,248899,0.0-4.0-0.24,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,+,null,,,,,,,,,,,,,,,,
,,image,image-keyboard-response,289,249408,0.0-4.0-1.24,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,,prime,image-keyboard-response,290,249918,0.0-4.0-2.24,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,null,,,,,,,,,,,,,,,,
,244,target,image-keyboard-response,291,250173,0.0-4.0-3.24,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,applehorse2.png,l,,,false,,apple,nuppical,A,,,,,,,,,
,,fixation,html-keyboard-response,292,250481,0.0-4.0-0.25,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,+,null,,,,,,,,,,,,,,,,
,,image,image-keyboard-response,293,250990,0.0-4.0-1.25,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,horseapple2.png,null,,,,,,,,,,,,,,,,
,,prime,image-keyboard-response,294,251500,0.0-4.0-2.25,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,horseapple2.png,null,,,,,,,,,,,,,,,,
,60,target,image-keyboard-response,295,251567,0.0-4.0-3.25,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,horseapple2.png,a,,,false,,apple,nuppical,L,,,,,,,,,
,,fixation,html-keyboard-response,296,251872,0.0-4.0-0.26,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,+,null,,,,,,,,,,,,,,,,
,,image,image-keyboard-response,297,252381,0.0-4.0-1.26,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,,null,,,,,,,,,,,,,,,,
,,prime,image-keyboard-response,298,252893,0.0-4.0-2.26,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,,null,,,,,,,,,,,,,,,,
,1411,target,image-keyboard-response,299,254310,0.0-4.0-3.26,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,,l,,,false,,,,,,,,,,,,,
,,feedback,html-keyboard-response,300,255318,0.0-4.0-4.26-0.26,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,<br>Too slow! <br><br> Please try to respond faster.,null,,,,,,,,,,,,,,,,
,,fixation,html-keyboard-response,301,255627,0.0-4.0-0.27,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,+,null,,,,,,,,,,,,,,,,
,,image,image-keyboard-response,302,256133,0.0-4.0-1.27,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,horseapple2.png,null,,,,,,,,,,,,,,,,
,,prime,image-keyboard-response,303,256642,0.0-4.0-2.27,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,horseapple2.png,null,,,,,,,,,,,,,,,,
,382,target,image-keyboard-response,304,257033,0.0-4.0-3.27,10,1,11/12/24 3:01,8cfd50b442d200139d34a594654a8206,139.140.195.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Macintosh,Chrome,130.0.0.0,OS X,10_15_7,https://dx9f2prhnj.cognition.run/,"en-US,en;q=0.9",170174048,horseapple2.png,a,,,false,,apple,dodish,L,,,,,,,,,
